region,facet,level,variable,cluster_name,value,calculation_method,contributing_countries,regional_weight
Latin America,request,0,request_count,Fix HTML CSS JavaScript layout styling and responsiveness issues,143.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Fix HTML CSS JavaScript layout styling and responsiveness issues,0.24332142249446995,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Fix TypeScript compilation errors and type-related issues,146.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Fix TypeScript compilation errors and type-related issues,0.24842606772162662,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Fix and debug system administration shell scripts and automation tools,61.0,sum,"AR,BR",0.04318326500735101
Latin America,request,0,request_pct,Fix and debug system administration shell scripts and automation tools,0.14645858343337326,weighted_average,"AR,BR",0.04318326500735101
Latin America,request,0,request_count,Fix and improve existing websites and web applications,119.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Fix and improve existing websites and web applications,0.2024842606772162,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Fix and improve video game development code and features,159.0,sum,"AR,BR,CL,MX",0.05695940047320149
Latin America,request,0,request_pct,Fix and improve video game development code and features,0.28942242932813944,weighted_average,"AR,BR,CL,MX",0.05695940047320149
Latin America,request,0,request_count,Help create and manage invoice and billing systems,74.0,sum,"AR,BR,CO",0.05142385541019436
Latin America,request,0,request_pct,Help create and manage invoice and billing systems,0.1491995644985685,weighted_average,"AR,BR,CO",0.05142385541019436
Latin America,request,0,request_count,Help create and plan video content and AI generation prompts,220.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Help create and plan video content and AI generation prompts,0.3743406499914922,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Help create grammar exercises and explain grammatical concepts,200.0,sum,"AR,BR,CO,EC,MX,PE",0.06933376464757686
Latin America,request,0,request_pct,Help create grammar exercises and explain grammatical concepts,0.299078837181481,weighted_average,"AR,BR,CO,EC,MX,PE",0.06933376464757686
Latin America,request,0,request_count,"Help create, improve, and customize resumes and CVs",121.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,"Help create, improve, and customize resumes and CVs",0.20588735749532072,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Help debug and develop Django web applications,61.0,sum,"AR,BR",0.04318326500735101
Latin America,request,0,request_pct,Help debug and develop Django web applications,0.14645858343337328,weighted_average,"AR,BR",0.04318326500735101
Latin America,request,0,request_count,Help develop and integrate messaging applications and chat systems,203.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Help develop and integrate messaging applications and chat systems,0.3454143270376042,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Help develop and troubleshoot email system functionality and integrations,127.0,sum,"AR,BR,CL,CO,MX",0.06519999087604485
Latin America,request,0,request_pct,Help develop and troubleshoot email system functionality and integrations,0.20195595133974714,weighted_average,"AR,BR,CL,CO,MX",0.06519999087604485
Latin America,request,0,request_count,Help me understand and use AI image generation capabilities,91.0,sum,"AR,BR,CO",0.05142385541019436
Latin America,request,0,request_pct,Help me understand and use AI image generation capabilities,0.18347514012661795,weighted_average,"AR,BR,CO",0.05142385541019436
Latin America,request,0,request_count,Help modify and troubleshoot CSS styling code for existing websites,169.0,sum,"AR,BR,CO,MX,PE",0.06617977924175786
Latin America,request,0,request_pct,Help modify and troubleshoot CSS styling code for existing websites,0.2647657841140529,weighted_average,"AR,BR,CO,MX,PE",0.06617977924175786
Latin America,request,0,request_count,Help modify colors and visual themes in web and mobile applications,121.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Help modify colors and visual themes in web and mobile applications,0.20588735749532067,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Help modify database schemas and SQL scripts for table structure changes,134.0,sum,"AR,BR,CO,MX,PE",0.06617977924175786
Latin America,request,0,request_pct,Help modify database schemas and SQL scripts for table structure changes,0.2099326335578881,weighted_average,"AR,BR,CO,MX,PE",0.06617977924175786
Latin America,request,0,request_count,"Help process, convert, and manipulate CSV files and data",58.0,sum,"AR,BR",0.04318326500735101
Latin America,request,0,request_pct,"Help process, convert, and manipulate CSV files and data",0.13925570228091227,weighted_average,"AR,BR",0.04318326500735101
Latin America,request,0,request_count,Help troubleshoot compilation errors and development environment issues,104.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Help troubleshoot compilation errors and development environment issues,0.17696103454143264,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Help troubleshoot git operations and GitHub repository management,144.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Help troubleshoot git operations and GitHub repository management,0.2450229709035222,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,"Help with API development, implementation, integration, and usage",140.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,"Help with API development, implementation, integration, and usage",0.23821677726731322,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Help with Angular application development and troubleshooting,103.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Help with Angular application development and troubleshooting,0.17525948613238043,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Help with Docker development workflows and containerization setups,104.0,sum,"AR,BR,CO",0.05142385541019436
Latin America,request,0,request_pct,Help with Docker development workflows and containerization setups,0.2096858744304205,weighted_average,"AR,BR,CO",0.05142385541019436
Latin America,request,0,request_count,Help with Excel spreadsheet operations and programming tasks,257.0,sum,"AR,BR,CL,CO,MX,PE",0.07044626508822242
Latin America,request,0,request_pct,Help with Excel spreadsheet operations and programming tasks,0.37824711163441016,weighted_average,"AR,BR,CL,CO,MX,PE",0.07044626508822242
Latin America,request,0,request_count,Help with Linux system administration and configuration tasks,67.0,sum,"AR,BR,MX",0.05269291462673692
Latin America,request,0,request_pct,Help with Linux system administration and configuration tasks,0.1318326708905592,weighted_average,"AR,BR,MX",0.05269291462673692
Latin America,request,0,request_count,"Help with PDF file processing, coding, and document operations",280.0,sum,"AR,BR,CL,CO,MX,PE",0.07044626508822242
Latin America,request,0,request_pct,"Help with PDF file processing, coding, and document operations",0.41209802045772315,weighted_average,"AR,BR,CL,CO,MX,PE",0.07044626508822242
Latin America,request,0,request_count,"Help with calendar management, event scheduling, and meeting organization",84.0,sum,"AR,BR,MX",0.05269291462673692
Latin America,request,0,request_pct,"Help with calendar management, event scheduling, and meeting organization",0.16528275156428313,weighted_average,"AR,BR,MX",0.05269291462673692
Latin America,request,0,request_count,Help with comprehensive Java programming development and learning tasks,126.0,sum,"AR,BR,CO,MX,PE",0.06617977924175786
Latin America,request,0,request_pct,Help with comprehensive Java programming development and learning tasks,0.1973993420021933,weighted_average,"AR,BR,CO,MX,PE",0.06617977924175786
Latin America,request,0,request_count,"Help with database design, architecture, implementation, and management",221.0,sum,"AR,BR,CL,CO,MX,PE",0.07044626508822242
Latin America,request,0,request_pct,"Help with database design, architecture, implementation, and management",0.3252630804327029,weighted_average,"AR,BR,CL,CO,MX,PE",0.07044626508822242
Latin America,request,0,request_count,Help with database migration tasks and resolving migration errors,139.0,sum,"AR,BR,MX",0.05269291462673692
Latin America,request,0,request_pct,Help with database migration tasks and resolving migration errors,0.27350360080280195,weighted_average,"AR,BR,MX",0.05269291462673692
Latin America,request,0,request_count,Help with general PHP programming tasks and troubleshooting,195.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Help with general PHP programming tasks and troubleshooting,0.3318019397651863,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,"Help with music discovery, creation, production, and industry tasks",105.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,"Help with music discovery, creation, production, and industry tasks",0.1786625829504849,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Help with payment processing systems and credit card services,131.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Help with payment processing systems and credit card services,0.22290284158584306,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Help with social media platform operations and data analysis,111.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Help with social media platform operations and data analysis,0.1888718734047983,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Help with software development workflow and project maintenance tasks,42.0,sum,"AR,BR",0.04318326500735101
Latin America,request,0,request_pct,Help with software development workflow and project maintenance tasks,0.1008403361344537,weighted_average,"AR,BR",0.04318326500735101
Latin America,request,0,request_count,"Help with traditional card, board, gambling and puzzle games",93.0,sum,"AR,BR,CL,MX",0.05695940047320149
Latin America,request,0,request_pct,"Help with traditional card, board, gambling and puzzle games",0.16928481715419477,weighted_average,"AR,BR,CL,MX",0.05695940047320149
Latin America,request,0,request_count,Help with workflow automation platform setup and configuration,122.0,sum,"AR,BR,MX",0.05269291462673692
Latin America,request,0,request_pct,Help with workflow automation platform setup and configuration,0.24005352012907788,weighted_average,"AR,BR,MX",0.05269291462673692
Latin America,request,0,request_count,Help write and modify specific SQL queries for data retrieval and analysis,107.0,sum,"AR,BR,CO",0.05142385541019436
Latin America,request,0,request_pct,Help write and modify specific SQL queries for data retrieval and analysis,0.21573450542360575,weighted_average,"AR,BR,CO",0.05142385541019436
Latin America,request,0,request_count,Interpret personal medical test results and explain health conditions,144.0,sum,"AR,BR,CO,MX,PE",0.06617977924175786
Latin America,request,0,request_pct,Interpret personal medical test results and explain health conditions,0.2255992480025066,weighted_average,"AR,BR,CO,MX,PE",0.06617977924175786
Latin America,request,0,request_count,Modify and fix existing HTML files and code structures,137.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Modify and fix existing HTML files and code structures,0.2331121320401565,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,"Provide JavaScript programming education, explanations, and code analysis",110.0,sum,"AR,BR,MX,PE",0.057939188838914496
Latin America,request,0,request_pct,"Provide JavaScript programming education, explanations, and code analysis",0.19684334848430618,weighted_average,"AR,BR,MX,PE",0.057939188838914496
Latin America,request,0,request_count,Provide K-12 teaching and school administration support materials,174.0,sum,"AR,BR,CO,MX,PE",0.06617977924175786
Latin America,request,0,request_pct,Provide K-12 teaching and school administration support materials,0.2725990913363622,weighted_average,"AR,BR,CO,MX,PE",0.06617977924175786
Latin America,request,0,request_count,Provide Spanish translation and language assistance services,531.0,sum,"AR,BR,CL,CO,CR,DO,EC,MX,PE,UY",0.0768185183111559
Latin America,request,0,request_pct,Provide Spanish translation and language assistance services,0.7166862371948008,weighted_average,"AR,BR,CL,CO,CR,DO,EC,MX,PE,UY",0.0768185183111559
Latin America,request,0,request_count,"Provide book information, recommendations, and reading management tools",125.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,"Provide book information, recommendations, and reading management tools",0.21269355113152963,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Provide comprehensive business strategy and startup development guidance,152.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Provide comprehensive business strategy and startup development guidance,0.2586353581759401,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Provide comprehensive creative writing feedback and development assistance,83.0,sum,"AR,BR",0.04318326500735101
Latin America,request,0,request_pct,Provide comprehensive creative writing feedback and development assistance,0.19927971188475382,weighted_average,"AR,BR",0.04318326500735101
Latin America,request,0,request_count,Provide comprehensive foreign language learning instruction and guidance,194.0,sum,"AR,BR,CO,EC,MX,PE",0.06933376464757686
Latin America,request,0,request_pct,Provide comprehensive foreign language learning instruction and guidance,0.2901064720660366,weighted_average,"AR,BR,CO,EC,MX,PE",0.06933376464757686
Latin America,request,0,request_count,Provide cryptocurrency and financial trading advice and strategies,87.0,sum,"AR,BR,CO",0.05142385541019436
Latin America,request,0,request_pct,Provide cryptocurrency and financial trading advice and strategies,0.175410298802371,weighted_average,"AR,BR,CO",0.05142385541019436
Latin America,request,0,request_count,Provide economics education and concept explanations,63.0,sum,"AR,BR,CO",0.05142385541019436
Latin America,request,0,request_pct,Provide economics education and concept explanations,0.12702125085688934,weighted_average,"AR,BR,CO",0.05142385541019436
Latin America,request,0,request_count,Provide general investment advice and financial education guidance,111.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Provide general investment advice and financial education guidance,0.18887187340479833,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Provide general sports information and develop sports management tools,112.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Provide general sports information and develop sports management tools,0.19057342181385054,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Provide guidance on AI coding tools and setup assistance,92.0,sum,"AR,BR,CO",0.05142385541019436
Latin America,request,0,request_pct,Provide guidance on AI coding tools and setup assistance,0.18549135045767967,weighted_average,"AR,BR,CO",0.05142385541019436
Latin America,request,0,request_count,Provide information and advice about dietary supplements and vitamins,86.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Provide information and advice about dietary supplements and vitamins,0.14633316317849238,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Provide information and analysis about political systems and governance,125.0,sum,"AR,BR,CL,CO,MX",0.06519999087604485
Latin America,request,0,request_pct,Provide information and analysis about political systems and governance,0.19877554265723144,weighted_average,"AR,BR,CL,CO,MX",0.06519999087604485
Latin America,request,0,request_count,"Provide legal information, analysis, and educational assistance",441.0,sum,"AR,BR,CO,MX,PE",0.06617977924175786
Latin America,request,0,request_pct,"Provide legal information, analysis, and educational assistance",0.6908976970076767,weighted_average,"AR,BR,CO,MX,PE",0.06617977924175786
Latin America,request,0,request_count,Provide medical guidance for musculoskeletal injuries and joint pain,82.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Provide medical guidance for musculoskeletal injuries and joint pain,0.13952696954228344,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Provide mobile app development strategy and high-level technical guidance,135.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Provide mobile app development strategy and high-level technical guidance,0.22970903522205205,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,"Provide music education, theory instruction, and creative assistance",46.0,sum,"AR,BR",0.04318326500735101
Latin America,request,0,request_pct,"Provide music education, theory instruction, and creative assistance",0.11044417767106836,weighted_average,"AR,BR",0.04318326500735101
Latin America,request,0,request_count,Provide personal advice for romantic relationship problems and conflicts,108.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Provide personal advice for romantic relationship problems and conflicts,0.18376722817764163,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Provide professional mental health and therapy-related assistance,134.0,sum,"AR,BR,CL,CO,MX",0.06519999087604485
Latin America,request,0,request_pct,Provide professional mental health and therapy-related assistance,0.2130873817285521,weighted_average,"AR,BR,CL,CO,MX",0.06519999087604485
Latin America,request,0,request_count,Provide project management guidance and create project documentation,111.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Provide project management guidance and create project documentation,0.18887187340479833,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Provide translation assistance with explanations and language instruction,226.0,sum,"AR,BR,MX",0.05269291462673692
Latin America,request,0,request_pct,Provide translation assistance with explanations and language instruction,0.4446893077800953,weighted_average,"AR,BR,MX",0.05269291462673692
Latin America,request,0,request_count,Review and improve existing React application code and components,118.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_pct,Review and improve existing React application code and components,0.20078271226816402,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,0,request_count,Solve and explain mathematical homework problems and academic exercises,212.0,sum,"AR,BR,CL,CO,EC,GT,MX,PE",0.07475733389735965
Latin America,request,0,request_pct,Solve and explain mathematical homework problems and academic exercises,0.2940238270252277,weighted_average,"AR,BR,CL,CO,EC,GT,MX,PE",0.07475733389735965
Latin America,request,0,request_count,Translate and format video scripts with dialogue preservation rules,762.0,sum,"AR,BR,EC,MX",0.05584690003255593
Latin America,request,0,request_pct,Translate and format video scripts with dialogue preservation rules,1.4146739937620674,weighted_average,"AR,BR,EC,MX",0.05584690003255593
Latin America,request,0,request_count,Translate non-English text to English preserving original dialogue exactly,4923.0,sum,"AR,BR,CL,CO,DO,EC,GT,MX,PE,PY,UY",0.07742194352686486
Latin America,request,0,request_pct,Translate non-English text to English preserving original dialogue exactly,6.59274436543329,weighted_average,"AR,BR,CL,CO,DO,EC,GT,MX,PE,PY,UY",0.07742194352686486
Latin America,request,0,request_count,"Translate text, documents, and multimedia content between languages",148.0,sum,"AR,BR",0.04318326500735101
Latin America,request,0,request_pct,"Translate text, documents, and multimedia content between languages",0.3553421368547419,weighted_average,"AR,BR",0.04318326500735101
Latin America,request,0,request_count,Translate video scripts to English while preserving original dialogue,1260.0,sum,"AR,BR,CO,EC,MX",0.06408749043539928
Latin America,request,0,request_pct,Translate video scripts to English while preserving original dialogue,2.03843913803145,weighted_average,"AR,BR,CO,EC,MX",0.06408749043539928
Latin America,request,0,request_count,Troubleshoot Docker container deployment and configuration issues,118.0,sum,"AR,BR,CO",0.05142385541019436
Latin America,request,0,request_pct,Troubleshoot Docker container deployment and configuration issues,0.2379128190652849,weighted_average,"AR,BR,CO",0.05142385541019436
Latin America,request,0,request_count,Troubleshoot and fix database errors and SQL query failures,301.0,sum,"AR,BR,CL,CO,MX,PE",0.07044626508822242
Latin America,request,0,request_pct,Troubleshoot and fix database errors and SQL query failures,0.4430053719920524,weighted_average,"AR,BR,CL,CO,MX,PE",0.07044626508822242
Latin America,request,0,request_count,Troubleshoot enterprise server and infrastructure system errors,95.0,sum,"AR,BR,MX",0.05269291462673692
Latin America,request,0,request_pct,Troubleshoot enterprise server and infrastructure system errors,0.18692692141198686,weighted_average,"AR,BR,MX",0.05269291462673692
Latin America,request,0,request_count,Write and debug game development scripts and code,226.0,sum,"AR,BR,CL,MX",0.05695940047320149
Latin America,request,0,request_pct,Write and debug game development scripts and code,0.4113803083532045,weighted_average,"AR,BR,CL,MX",0.05695940047320149
Latin America,request,0,request_count,not_classified,28130.0,sum,"AR,BR,CL,CO,CR,DO,EC,GT,MX,PE,PY,UY",0.07867752417329708
Latin America,request,0,request_pct,not_classified,37.06973802119024,weighted_average,"AR,BR,CL,CO,CR,DO,EC,GT,MX,PE,PY,UY",0.07867752417329708
Latin America,request,1,request_count,Assist with game development programming and general gaming support,828.0,sum,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_pct,Assist with game development programming and general gaming support,1.166410751264316,weighted_average,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_count,Build educational technology systems for academic management and assessment,230.0,sum,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_pct,Build educational technology systems for academic management and assessment,0.32400298646231,weighted_average,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_count,"Compare and analyze differences between concepts, items, or create assessments",335.0,sum,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_pct,"Compare and analyze differences between concepts, items, or create assessments",0.4719173933255385,weighted_average,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_count,"Create and modify automation scripts for file management, web scraping, and workflow tasks",222.0,sum,"AR,BR,CL,CO,MX,PE",0.07044626508822242
Latin America,request,1,request_pct,"Create and modify automation scripts for file management, web scraping, and workflow tasks",0.3267348590771948,weighted_average,"AR,BR,CL,CO,MX,PE",0.07044626508822242
Latin America,request,1,request_count,"Create and modify professional presentations, diagrams, and visual graphics",616.0,sum,"AR,BO,BR,CL,CO,DO,EC,MX,PE",0.07582214093607632
Latin America,request,1,request_pct,"Create and modify professional presentations, diagrams, and visual graphics",0.8423355667988512,weighted_average,"AR,BO,BR,CL,CO,DO,EC,MX,PE",0.07582214093607632
Latin America,request,1,request_count,Create comprehensive K-12 educational materials and teaching resources,1760.0,sum,"AR,BO,BR,CL,CO,CR,DO,EC,GT,MX,PA,PE,SV,UY",0.08021304435279017
Latin America,request,1,request_pct,Create comprehensive K-12 educational materials and teaching resources,2.2749305241388225,weighted_average,"AR,BO,BR,CL,CO,CR,DO,EC,GT,MX,PA,PE,SV,UY",0.08021304435279017
Latin America,request,1,request_count,Create comprehensive business marketing and promotional content materials,879.0,sum,"AR,BR,CL,CO,CR,EC,MX,PE",0.07485583114047366
Latin America,request,1,request_pct,Create comprehensive business marketing and promotional content materials,1.2174852488988614,weighted_average,"AR,BR,CL,CO,CR,EC,MX,PE",0.07485583114047366
Latin America,request,1,request_count,Debug and fix software code errors across multiple programming languages,2963.0,sum,"AR,BO,BR,CL,CO,CR,DO,EC,GT,HN,JM,MX,PA,PE,PR,PY,SV,UY",0.0821456639439955
Latin America,request,1,request_pct,Debug and fix software code errors across multiple programming languages,3.739792247788057,weighted_average,"AR,BO,BR,CL,CO,CR,DO,EC,GT,HN,JM,MX,PA,PE,PR,PY,SV,UY",0.0821456639439955
Latin America,request,1,request_count,Debug and fix web application errors and technical issues,864.0,sum,"AR,BR,CL,CO,CR,DO,EC,MX,PE",0.07602846674007303
Latin America,request,1,request_pct,Debug and fix web application errors and technical issues,1.1782514421306716,weighted_average,"AR,BR,CL,CO,CR,DO,EC,MX,PE",0.07602846674007303
Latin America,request,1,request_count,Design and improve web interface components and modern website layouts,502.0,sum,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_pct,Design and improve web interface components and modern website layouts,0.7071717356699113,weighted_average,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_count,Develop AI-powered medical diagnostic and healthcare technology systems,352.0,sum,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_pct,Develop AI-powered medical diagnostic and healthcare technology systems,0.4958654401510136,weighted_average,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_count,Develop and customize AI chatbot systems and conversation styles,519.0,sum,"AR,BR,CL,CO,MX,PE",0.07044626508822242
Latin America,request,1,request_pct,Develop and customize AI chatbot systems and conversation styles,0.7638531164912797,weighted_average,"AR,BR,CL,CO,MX,PE",0.07044626508822242
Latin America,request,1,request_count,Develop automated trading systems and technical analysis strategies,165.0,sum,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,1,request_pct,Develop automated trading systems and technical analysis strategies,0.28075548749361917,weighted_average,"AR,BR,CO,MX",0.060933505029580275
Latin America,request,1,request_count,Draft professional business communications and formal documents,1077.0,sum,"AR,BO,BR,CL,CO,CR,DO,EC,GT,MX,PE",0.07823480498582676
Latin America,request,1,request_pct,Draft professional business communications and formal documents,1.4273029672528725,weighted_average,"AR,BO,BR,CL,CO,CR,DO,EC,GT,MX,PE",0.07823480498582676
Latin America,request,1,request_count,Edit and improve existing written content and documents,2233.0,sum,"AR,BO,BR,CL,CO,CR,DO,EC,GT,MX,PA,PE,PR",0.07942402959479271
Latin America,request,1,request_pct,Edit and improve existing written content and documents,2.9149913842619184,weighted_average,"AR,BO,BR,CL,CO,CR,DO,EC,GT,MX,PA,PE,PR",0.07942402959479271
Latin America,request,1,request_count,Extract and analyze information from documents and text sources,539.0,sum,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_pct,Extract and analyze information from documents and text sources,0.7592939552312395,weighted_average,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_count,Extract and transcribe text from images using OCR technology,175.0,sum,"AR,BR,CO,MX,PE",0.06617977924175786
Latin America,request,1,request_pct,Extract and transcribe text from images using OCR technology,0.27416575278082406,weighted_average,"AR,BR,CO,MX,PE",0.06617977924175786
Latin America,request,1,request_count,"Fix and improve web and mobile application UI layouts, styling, and components",1383.0,sum,"AR,BO,BR,CL,CO,CR,DO,EC,GT,MX,PE,PY,SV",0.07939603564148662
Latin America,request,1,request_pct,"Fix and improve web and mobile application UI layouts, styling, and components",1.8060253078600623,weighted_average,"AR,BO,BR,CL,CO,CR,DO,EC,GT,MX,PE,PY,SV",0.07939603564148662
Latin America,request,1,request_count,Help build complete web applications and websites from scratch,1075.0,sum,"AR,BO,BR,CL,CO,CR,DO,EC,MX,PE",0.07707772158250854
Latin America,request,1,request_pct,Help build complete web applications and websites from scratch,1.4460391977509046,weighted_average,"AR,BO,BR,CL,CO,CR,DO,EC,MX,PE",0.07707772158250854
Latin America,request,1,request_count,"Help create and debug animations, visual effects, and interactive graphics",290.0,sum,"AR,BR,CL,CO,MX,PE",0.07044626508822242
Latin America,request,1,request_pct,"Help create and debug animations, visual effects, and interactive graphics",0.42681580690264187,weighted_average,"AR,BR,CL,CO,MX,PE",0.07044626508822242
Latin America,request,1,request_count,Help create and manage professional technical documentation and writing,509.0,sum,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_pct,Help create and manage professional technical documentation and writing,0.71703269612746,weighted_average,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_count,Help create and optimize comprehensive digital marketing content and strategies,1490.0,sum,"AR,BR,CL,CO,CR,DO,EC,GT,MX,PE,PR,PY",0.07834781761213652
Latin America,request,1,request_pct,Help create and optimize comprehensive digital marketing content and strategies,1.971786253076781,weighted_average,"AR,BR,CL,CO,CR,DO,EC,GT,MX,PE,PR,PY",0.07834781761213652
Latin America,request,1,request_count,Help develop business technology systems and e-commerce applications,303.0,sum,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_pct,Help develop business technology systems and e-commerce applications,0.4268387169481736,weighted_average,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_count,Help develop complete mobile applications with UI design and Flutter implementation,463.0,sum,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_pct,Help develop complete mobile applications with UI design and Flutter implementation,0.652232098834998,weighted_average,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_count,Help develop multimedia communication systems and streaming applications,290.0,sum,"AR,BR,CL,CO,MX",0.06519999087604485
Latin America,request,1,request_pct,Help develop multimedia communication systems and streaming applications,0.46115925896477694,weighted_average,"AR,BR,CL,CO,MX",0.06519999087604485
Latin America,request,1,request_count,Help develop scheduling and calendar management systems,263.0,sum,"AR,BR,CL,CO,MX,PE",0.07044626508822242
Latin America,request,1,request_pct,Help develop scheduling and calendar management systems,0.3870777835013614,weighted_average,"AR,BR,CL,CO,MX,PE",0.07044626508822242
Latin America,request,1,request_count,"Help develop, debug, and implement machine learning and AI systems",332.0,sum,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_pct,"Help develop, debug, and implement machine learning and AI systems",0.46769126741516054,weighted_average,"AR,BR,CL,CO,EC,MX,PE",0.07360025049404144
Latin America,request,1,request_count,"Help develop, debug, and modify web applications and frontend components",1097.0,sum,"AR,BO,BR,CL,CO,CR,DO,EC,MX,PE,UY",0.07786777315359142
Latin America,request,1,request_pct,"Help develop, debug, and modify web applications and frontend components",1.4606606926487624,weighted_average,"AR,BO,BR,CL,CO,CR,DO,EC,MX,PE,UY",0.07786777315359142
